id,RecipeIngredient,by_sort,by_situation
6903990,"[100, 47, 4, 29, 253, 15, 57, 11, 39, 5, 18, 3, 57, 6]",메인반찬,일상
6894280,"[390, 13, 49, 10, 129, 1, 40, 4, 12, 7]",김치/젓갈/장류,일상
6962385,"[61, 4, 15, 31]",밑반찬,일상
6854103,"[70, 68, 89, 6, 72, 5, 10, 13]",밑반찬,간식
6850253,"[8, 4, 92, 26, 94]",양식,
6895056,"[28, 74, 206, 122, 54, 103]",빵,일상
6888194,"[214, 82, 9, 4, 75, 174, 32, 10, 16, 5, 3, 1, 127]",찌개,일상
6884020,"[386, 15, 1, 34, 44, 93, 5, 50, 184]",밑반찬,일상
6981124,"[85, 51, 4, 49, 8, 66, 6]",밑반찬,일상
6831459,"[231, 20, 10, 1, 7, 3]",김치/젓갈/장류,일상
6852820,"[68, 32, 4, 14, 9, 8, 39, 1, 5, 2, 3, 11, 31, 7]",밑반찬,명절
6926634,"[249, 30, 9, 1, 64, 25, 32, 33, 154, 8]",국/탕,해장
7014721,"[30, 118, 5, 20, 10, 43, 19, 17, 1, 11, 6]",밑반찬,일상
6847652,"[21, 3, 19, 8, 60, 171, 77, 260]",과자,간식
6894247,"[32, 30, 4, 142, 28, 99, 23, 13, 55, 35, 10, 1]",찌개,일상
6972904,[47],기타,일상
6428543,"[28, 70, 4, 14, 15, 2, 104]",밑반찬,일상
6903582,"[173, 15, 122, 37, 54, 4, 46, 11]",양식,술안주
6905766,"[470, 42, 61, 4, 41, 38, 15, 33, 12, 8, 16, 31, 262, 302, 3]",밥/죽/떡,일상
6923964,"[58, 166, 1, 9, 13, 5, 3, 184, 86, 11, 7, 44, 34]",밑반찬,일상
6839222,"[53, 20, 5, 48, 43]",밑반찬,일상
6999808,"[85, 4, 13, 9, 2, 39, 20, 43, 15, 151, 7, 12, 15, 10, 16, 5, 48, 3, 1, 91, 17]",메인반찬,일상
6945279,"[165, 1, 13, 9, 336, 21, 97, 38]",메인반찬,일상
6996241,"[701, 1, 24, 20, 45, 11, 9, 33, 12]",밑반찬,일상
6985854,"[28, 4, 174, 19, 6, 17, 5, 20, 12]",밑반찬,일상
6613227,"[65, 68, 548, 70, 53, 2, 11, 39, 72, 4, 41, 1, 8, 17, 257, 2, 11, 7]",디저트,일상
6977402,"[51, 41, 29, 5, 1, 162, 10, 7, 38]",밑반찬,일상
6888225,"[71, 4, 41, 1, 31, 17, 15, 12, 38]",밑반찬,일상
6980341,"[85, 46, 17, 4, 9, 53, 16, 10, 5, 1, 3, 7]",밑반찬,일상
7003135,"[85, 61, 20, 10, 19, 1, 7, 12]",밑반찬,도시락
6871781,"[36, 4, 2, 1, 3, 18, 10, 16, 19, 7, 12]",밑반찬,일상
6925589,"[109, 33, 96, 24, 6, 2]",국/탕,
6941557,"[14, 46, 14, 74, 21, 8, 2, 11, 63]",양식,다이어트
6899828,"[12, 2]",양념/소스/잼,일상
6977421,"[95, 4, 13, 23, 5, 3, 1, 10, 31, 7, 12]",밑반찬,일상
6804468,"[253, 30, 4, 69, 43, 3, 18, 2]",밑반찬,일상
7018086,"[174, 4, 16, 48, 54, 15]",밑반찬,일상
7024976,"[207, 28, 14, 4, 1, 21, 54, 103, 6, 2, 11, 52]",밥/죽/떡,일상
6887347,"[94, 23, 13, 25, 6, 35, 1, 325, 293]",국/탕,일상
6869320,"[170, 3, 19, 18, 2]",차/음료/술,간식
6959066,"[193, 181, 7, 12, 2, 161, 16, 93, 10, 17, 19]",밑반찬,일상
6955430,"[624, 9, 1, 2, 33, 96, 6]",밑반찬,일상
4541377,"[53, 13, 5, 1, 225, 12, 9, 6]",밑반찬,일상
7005938,"[207, 146, 1, 4, 9]",국/탕,이유식
6784336,"[139, 29, 29, 148, 238, 4, 5, 3, 18, 1, 25, 70, 27]",샐러드,다이어트
1936285,"[63, 74, 8, 21, 2, 54, 37]",빵,일상
6842405,"[8, 21, 3, 19]",빵,초스피드
6995668,"[170, 3, 26, 18]",차/음료/술,초스피드
6914009,"[263, 3, 18]",양념/소스/잼,일상
6832691,"[123, 28, 4, 14, 71, 247, 113, 13, 25, 9, 5, 3, 1, 11, 7, 12]",메인반찬,일상
6968437,"[8, 6, 7, 12, 10, 177, 550, 286, 57, 38, 3]",밑반찬,일상
6880155,"[32, 5, 6, 4, 12, 33, 10, 50]",밑반찬,일상
6987443,"[49, 56, 66, 89, 6, 13, 25, 15]",메인반찬,술안주
6835102,"[132, 133, 75, 84, 61, 209, 8, 94, 14, 157, 714, 53, 2, 12, 7, 37]",밥/죽/떡,도시락
6911433,"[208, 102, 9, 25, 17, 2, 11, 31, 1, 3, 11]",메인반찬,술안주
6841454,"[82, 7, 22, 147, 145]",밥/죽/떡,일상
6906870,"[231, 76, 9, 25, 12, 2, 7, 10, 3, 20, 1]",김치/젓갈/장류,일상
6955548,"[28, 131, 7, 12, 19, 5, 6, 3, 1, 17, 31]",밑반찬,일상
7001037,"[152, 71, 31, 5, 12, 15]",밑반찬,일상
6882199,"[595, 30, 126, 62, 9, 25, 13, 1, 40, 58, 47, 299, 45, 2, 17]",국/탕,초스피드
6863163,"[221, 30, 9, 70, 25, 4, 10, 5, 1, 91, 17]",메인반찬,손님접대
7018045,"[75, 22, 47, 4, 14, 31, 54, 12]",밥/죽/떡,도시락
6890151,"[418, 7, 34, 16, 54, 50, 184, 15, 1]",밑반찬,일상
6958156,"[42, 4, 41, 70, 25, 85, 39, 66, 10, 42, 15]",메인반찬,술안주
6926253,"[382, 23, 1, 24, 11, 3, 7, 12]",메인반찬,
4231264,"[109, 319, 1, 6, 24, 2]",국/탕,일상
6891516,"[263, 3, 18]",양념/소스/잼,일상
7023407,"[254, 287, 8, 20, 12, 145, 42, 41]",메인반찬,일상
6979840,"[499, 5, 3, 17, 19, 12, 6]",밑반찬,일상
6854096,"[58, 194, 267, 1, 15, 86, 5, 20, 7, 70, 12]",밑반찬,일상
6885765,"[61, 28, 4, 14, 9, 5, 19, 3, 286, 15, 6, 10]",밑반찬,초스피드
6947061,"[117, 80, 6, 9, 34, 2, 3]",디저트,간식
6832825,"[123, 4, 49, 14, 195, 123, 22]",밥/죽/떡,
6994860,"[319, 30, 9, 1, 11, 6, 5, 24, 86, 52, 3]",밑반찬,일상
6951626,"[32, 13, 25, 5, 1, 10, 43, 7, 12, 11, 15]",밑반찬,일상
7004678,"[141, 89, 6, 138, 67]",메인반찬,일상
6912796,"[28, 4, 142, 45, 114, 9, 35, 24, 2, 1, 10]",국/탕,일상
6824898,"[90, 47, 4, 114, 22, 15, 6, 5, 17, 19, 7, 12]",밥/죽/떡,일상
6990902,"[4, 9, 8, 118, 3, 6, 5, 31, 3, 2, 17, 11]",메인반찬,초스피드
6942679,"[101, 71, 56, 27, 2, 11]",면/만두,일상
6859693,"[56, 160, 165, 85, 136, 9, 99, 14, 1, 25, 4, 70, 49]",면/만두,손님접대
6933901,"[81, 3, 138]",차/음료/술,다이어트
6904136,"[55, 141, 6]",밥/죽/떡,이유식
6925253,"[202, 68, 32, 41, 14, 8, 39, 70, 53, 2, 17, 19, 1, 11]",메인반찬,명절
6846743,"[174, 46, 87, 9, 54, 1]",밑반찬,초스피드
6934659,"[631, 89, 8, 116]",밥/죽/떡,일상
6916044,"[453, 8, 41, 39, 2, 20, 5, 6, 19, 17, 18, 217, 40, 9]",밥/죽/떡,
7012832,"[220, 15, 5, 3, 1, 86]",밑반찬,일상
7018287,"[638, 1]",메인반찬,일상
6901229,"[8, 300, 26, 27]",빵,간식
6841680,"[32, 14, 107, 8, 103]",밑반찬,일상
6829063,"[56, 85, 548, 107, 47, 4, 14, 29, 53, 13, 27, 57, 2, 11, 1]",밑반찬,일상
6978479,"[144, 42, 1, 20, 24, 11, 8, 3, 10, 12]",면/만두,일상
6969993,"[130, 8, 731, 42, 3, 7, 12, 22]",기타,도시락
6964082,"[26, 156, 3, 2, 21, 39]",빵,일상
6898267,"[10, 20, 537, 572, 1, 91]",양념/소스/잼,일상
6863727,"[303, 4, 14, 46, 28, 53, 15, 5, 16, 10, 17, 3, 33, 103, 1, 11, 135]",메인반찬,술안주
6981829,"[35, 178, 10, 114, 1, 69, 9, 514]",국/탕,일상
6885954,"[326, 13, 35, 1, 91, 6, 11, 9, 6, 5, 86, 52, 3, 19]",밑반찬,일상
7003644,"[42, 200, 15, 6, 10, 7, 12]",밑반찬,일상
6877037,"[526, 8, 1, 127, 177, 10]",면/만두,해장
6902618,"[94, 23, 24, 1, 7, 12, 2]",밑반찬,일상
5890065,"[94, 8, 22, 132, 389, 157, 37, 36, 14, 84, 2, 7, 12]",밥/죽/떡,도시락
6895021,"[273, 30, 45, 71, 13, 25, 4, 9, 35, 16, 10, 1, 20, 11]",국/탕,일상
6981123,"[49, 8, 16, 7, 15, 34, 22]",밥/죽/떡,초스피드
7008239,"[85, 127, 9, 35]",면/만두,일상
6876636,"[22, 127, 9, 75, 3, 21]",밥/죽/떡,초스피드
6881453,"[297, 46, 4, 53, 9, 15, 7, 96, 10, 16, 3, 1, 23, 5, 31, 52, 86, 172, 6]",메인반찬,일상
7003261,"[65, 71, 1, 15, 31, 12, 2]",메인반찬,일상
6851585,"[95, 9, 1, 2, 34, 7]",밑반찬,일상
7012177,"[183, 8, 20, 287, 6, 24, 64, 2]",국/탕,일상
6941173,"[47, 29, 29, 9, 27, 31, 12]",밑반찬,일상
6851510,"[60, 21, 2, 3, 6, 143, 21, 3, 8]",빵,손님접대
6259405,"[117, 438, 22, 14, 49, 133, 212]",밑반찬,일상
6899177,"[149, 4, 53, 5, 6, 17, 3, 19, 9, 76, 4, 45, 11, 234, 1]",밥/죽/떡,손님접대
6986850,"[26, 167]",기타,일상
6964849,"[8, 128, 26, 63, 568, 98, 21]",빵,간식
6982273,"[541, 9, 18, 2, 35, 20, 50, 1, 7, 12]",밑반찬,일상
6995898,"[191, 8, 14, 52, 41, 5, 7, 43, 12]",메인반찬,일상
6972110,"[62, 14, 195, 25, 20, 1, 7, 304, 12]",밑반찬,일상
6970248,"[276, 13, 5, 3, 1, 10, 23, 12, 7]",메인반찬,일상
6935535,"[165, 94, 35, 1, 24, 13, 25, 52]",국/탕,일상
6869291,"[51, 115, 4, 14, 23, 72, 1, 2, 11]",밑반찬,초스피드
6845999,"[74, 46, 4, 66, 6, 8, 23, 216, 37]",메인반찬,간식
6846973,"[6, 32, 4, 23, 30, 9, 1, 177, 2, 16, 10, 1]",찌개,일상
6951354,"[65, 30, 7, 10, 1, 2, 5, 20, 1]",국/탕,일상
6884944,"[386, 71, 6, 5, 17, 3, 45]",밑반찬,일상
6932658,"[251, 5, 17, 3, 19, 12, 15]",메인반찬,일상
6831014,"[410, 23, 16, 18, 10, 3, 7]",밑반찬,일상
6241400,"[30, 65, 23, 5, 1, 24, 7]",국/탕,일상
6853760,"[63, 75, 147, 46, 21, 18, 3, 2, 37, 54]",빵,간식
6948446,"[30, 41, 69, 20, 7, 34, 2]",밑반찬,일상
6876988,"[46, 317, 2, 6, 2, 80, 6, 4, 129, 64, 1, 40, 13]",김치/젓갈/장류,일상
6973750,"[682, 8, 26, 2, 21]",빵,간식
6956146,"[213, 18]",기타,초스피드
6992393,"[309, 30, 14, 4, 92, 28, 237, 6, 105, 11, 6, 52, 5, 52, 1, 3, 19, 43, 33, 91, 34, 11, 9]",메인반찬,손님접대
6911070,"[300, 8, 26, 21, 536, 73, 3, 170]",디저트,간식
6893405,"[193, 4, 25, 16, 1, 19, 3, 17, 12, 7]",밑반찬,일상
7019050,"[6, 124, 10, 3, 103, 5, 48, 61, 174]",밥/죽/떡,일상
4399241,"[88, 164, 251, 140, 205, 342, 565, 2, 44, 128, 167]",디저트,간식
7017368,"[61, 30, 9, 4, 1, 78, 13, 25, 185, 58, 45, 181, 20, 289, 11, 6]",국/탕,일상
6829415,"[191, 51, 4, 47, 71, 49, 1, 55, 12, 2, 7]",밥/죽/떡,
6955719,"[319, 6, 24, 30, 9, 1, 11]",국/탕,일상
6943315,"[203, 30, 51, 32, 13, 9, 1, 106, 20]",찌개,일상
6916811,"[378, 152, 31, 1, 15, 57]",밥/죽/떡,일상
6983473,"[28, 15, 6, 16, 172, 10, 23, 289, 34]",밑반찬,일상
6925784,"[61, 42, 13, 1, 16, 10, 17, 19, 31, 7, 11, 12]",밥/죽/떡,일상
7003420,"[4, 13, 5, 6, 18, 3, 50, 45]",밑반찬,일상
7024146,"[207, 2, 11, 9, 25, 70, 57, 6, 26, 17, 1, 5, 19, 3, 17]",메인반찬,일상
6894783,"[36, 1, 18, 3, 2]",밑반찬,일상
6906065,"[521, 6, 22, 141, 3]",디저트,일상
7002215,"[80, 6]",밥/죽/떡,이유식
4354164,"[290, 3, 128, 72]",과자,일상
6968141,"[55, 57, 6, 2, 3, 291, 56, 7]",밥/죽/떡,간식
6960489,"[398, 22, 4, 12, 15, 5, 3, 19, 1, 6, 11, 42, 33, 3, 10]",밥/죽/떡,일상
6883712,"[117, 5, 3, 7, 34, 41]",밑반찬,일상
6927248,[88],과자,간식
6884566,"[101, 74, 4, 13, 1, 2, 26, 27]",면/만두,일상
6879222,"[32, 68, 4, 6, 72, 52, 11, 5, 10, 1, 13, 23, 7]",밑반찬,일상
6892121,"[53, 22, 157, 4, 13, 35, 16, 6, 10, 1, 3]",김치/젓갈/장류,초스피드
6870856,"[26, 98, 21, 8, 3, 60, 158, 8, 3, 125]",빵,간식
6924758,"[548, 13, 25, 8, 39, 7, 15, 17, 2, 2, 11]",기타,간식
6870026,"[78, 8, 111, 2]",밑반찬,일상
6830549,"[56, 131, 15, 5, 19, 12]",밑반찬,초스피드
6997356,"[127, 54, 20, 3, 117]",면/만두,일상
6888090,"[594, 22, 46, 14, 36, 119, 298, 16, 18, 3, 1, 7, 34]",밥/죽/떡,일상
6919978,"[512, 5, 2, 23, 7, 12, 162]",기타,초스피드
6962121,"[28, 79, 3, 54]",기타,간식
6833746,"[28, 4, 108, 26, 21, 98, 2, 11]",스프,간식
6854517,"[36, 84, 92, 5, 18, 168, 19, 112]",샐러드,다이어트
6907459,"[271, 160, 35, 1, 9, 25]",국/탕,일상
6973815,"[256, 9, 4, 76, 13, 105, 11, 52, 6, 7, 41, 12, 5, 3, 1, 40, 17, 48, 38]",메인반찬,손님접대
6864794,"[103, 100, 28, 14, 4, 107, 15, 86, 2, 11]",밥/죽/떡,일상
6955081,"[268, 35, 104, 33]",밑반찬,일상
7023173,"[58, 27, 5, 19, 12]",밑반찬,일상
6972141,"[275, 4, 13, 25, 9, 126, 16, 10, 5, 3, 19, 17, 1, 11]",메인반찬,일상
6947044,[88],기타,간식
6999633,"[28, 111, 4, 14, 135, 38]",밑반찬,일상
6833154,"[221, 277, 4, 70, 25, 9, 6, 35, 19, 52, 12, 10, 1, 91, 86, 11]",메인반찬,일상
6879163,"[413, 107, 7, 2, 11, 29, 4, 28, 14, 27, 163]",양식,손님접대
5922817,"[193, 5, 6, 18, 3]",밑반찬,일상
6836181,"[88, 26, 44, 128]",차/음료/술,일상
6974240,"[62, 42, 169, 22, 9, 13, 106, 1, 64, 10, 20]",밥/죽/떡,일상
7009363,"[82, 294, 55, 58, 32, 4, 25, 13, 9, 1, 10, 2]",찌개,일상
6852046,"[278, 42, 8, 5, 3, 10, 12, 263, 15]",면/만두,일상
6906614,"[88, 80, 3, 2, 205]",디저트,간식
6967975,"[62, 25, 20, 33, 1, 12]",밑반찬,일상
6643112,"[416, 4, 14, 129, 4, 5, 19, 86, 7, 1]",메인반찬,일상
6954560,"[109, 11, 14, 4, 3, 12, 1, 19, 7]",밑반찬,일상
6874774,"[28, 2, 4, 9, 37, 10]",샐러드,일상
6916186,"[49, 4, 47, 14, 65, 5, 3, 11, 2, 1, 40, 113, 7]",메인반찬,일상
5683354,"[384, 99, 4, 30, 32, 9, 25, 13, 185, 154, 38, 2, 10, 16, 1, 35, 86, 52, 24, 91]",찌개,일상
6702842,"[169, 16, 5, 106, 9, 3, 14]",밥/죽/떡,간식
6885545,"[222, 187, 35, 10, 1, 17, 34, 7]",밑반찬,일상
6996298,"[42, 118, 4, 9, 13, 8, 15, 3, 10, 7, 12]",밥/죽/떡,일상
6932752,"[28, 14, 13, 15, 1, 9, 5, 3, 327, 11, 7, 2, 217]",메인반찬,일상
6914709,"[29, 29, 4, 130, 54, 19, 31, 265, 6, 16]",밑반찬,일상
6846588,"[63, 8, 3]",빵,간식
6910842,"[51, 6, 1, 64, 10, 7, 12]",밑반찬,일상
6829549,"[85, 28, 99, 47, 90, 70, 9, 16, 58, 45, 1, 10, 6, 64]",찌개,일상
6888935,"[334, 2, 16, 1, 18, 3, 34, 7]",밑반찬,일상
6948414,"[173, 136, 78, 90, 169, 4, 13, 25, 9, 6, 8, 1, 24, 2]",메인반찬,일상
6831964,"[36, 4, 18, 10, 3, 2, 1, 41, 10, 3, 2, 1, 18, 41]",밑반찬,일상
7026212,"[62, 113, 49, 4, 14, 15, 7, 12, 5, 31, 186, 17, 1, 2]",면/만두,일상
6960774,"[271, 2, 6, 20, 4, 1, 40, 10, 43, 39, 6]",김치/젓갈/장류,일상
6957479,"[729, 6, 15, 80, 5, 6, 3]",밑반찬,일상
6918162,"[63, 8, 75, 98, 189, 21, 37, 2, 15]",빵,간식
6924072,"[451, 140, 16, 5, 44, 7, 12]",밑반찬,일상
6898599,"[65, 16, 1, 7, 44, 5, 20]",김치/젓갈/장류,일상
7003036,"[208, 113, 71, 4, 5, 7]",국/탕,일상
6967486,"[82, 9, 1, 33, 20, 50, 3, 12]",밑반찬,일상
6957108,"[124, 121, 73, 26, 174, 74, 1, 4, 108, 10, 19, 103, 67, 15]",밥/죽/떡,간식
6904720,"[254, 4, 49, 14, 5, 20, 3, 2, 7, 1, 12]",밑반찬,일상
6858401,"[30, 10, 3, 9, 18, 1, 20]",밑반찬,일상
6856973,"[308, 16, 10, 5, 18, 19, 50, 3, 1, 7, 12]",밑반찬,일상
6847566,"[222, 4, 9, 70, 25, 1, 35, 16, 10, 24, 165, 154]",국/탕,일상
6663789,"[30, 41, 4, 9, 129, 2, 3, 6, 10, 1, 40, 43, 64, 20]",김치/젓갈/장류,일상
6868427,"[42, 278, 145, 8, 16, 3, 34, 19, 7, 17, 18]",양념/소스/잼,초스피드
6987028,"[81, 223, 79, 373, 182]",샐러드,손님접대
6934969,"[28, 6, 2, 3]",기타,일상
6971808,"[92, 79, 148, 4, 1, 27, 5, 19, 59]",샐러드,일상
7020350,"[453, 57, 72, 12, 5, 17, 3, 19, 172, 45, 17, 2, 38]",메인반찬,일상
6863580,"[220, 57, 89, 72, 18, 2, 138, 16, 10, 19, 5, 1, 12, 50]",메인반찬,일상
7011379,"[46, 8, 2, 291, 37, 15]",메인반찬,초스피드
6964306,"[266, 14, 36, 8, 132, 7, 18, 3, 2]",밥/죽/떡,일상
6979922,"[68, 2, 5, 4, 9, 406, 8, 15, 6]",면/만두,일상
2529382,"[61, 71, 14, 4, 9, 162, 7, 15, 16, 5, 6, 17, 1, 48]",밑반찬,일상
6912784,"[28, 4, 14, 39, 8, 116, 15]",빵,일상
7026303,"[180, 9, 1, 24, 34, 10]",밑반찬,일상
2315070,"[82, 425, 9, 6, 289, 21, 7, 3]",찌개,일상
6952359,"[532, 16, 10, 20, 3, 263, 7, 12]",밑반찬,일상
6936281,"[15, 4, 9, 40, 253]",양념/소스/잼,일상
7002142,"[245, 17, 41, 12, 12, 15, 5, 16, 1, 3, 48]",밑반찬,일상
6911398,"[200, 4, 14, 49, 114, 102, 16, 10, 1, 5, 19, 7]",메인반찬,손님접대
6933904,"[315, 35, 55, 106, 1, 23]",국/탕,일상
6880775,"[1, 44, 1, 44]",밑반찬,
6891647,"[461, 13, 25, 154, 5, 20, 52, 1, 3, 19, 33, 12, 38]",밑반찬,일상
6913980,"[63, 8, 26, 442, 2, 3, 15]",디저트,간식
6983673,"[22, 16, 269, 118, 147]",밥/죽/떡,초스피드
6971636,"[61, 69, 30, 47, 9, 13, 1, 20, 17]",국/탕,일상
6891560,"[99, 4, 13, 25, 15, 5, 24, 10, 1, 34, 50, 7]",밑반찬,일상
6828982,"[456, 270]",차/음료/술,도시락
6913757,"[32, 166, 72, 16, 3, 5, 1]",메인반찬,다이어트
7011725,"[28, 19, 17, 27, 5, 12]",밑반찬,일상
6907916,"[402, 9, 4, 1, 11, 49, 10, 7, 2, 12]",메인반찬,일상
6972902,"[276, 17, 6, 2, 5, 6, 10, 3, 1, 9, 7, 12]",밥/죽/떡,일상
6857875,"[191, 55, 4, 107, 33, 2, 45, 5, 17, 3, 41, 4, 1, 34, 13, 33]",밥/죽/떡,일상
4546345,"[85, 11, 40, 49, 13, 4, 5, 17]",메인반찬,일상
6993440,"[94, 20, 33, 12, 1]",밑반찬,일상
2332324,"[183, 56, 523, 4, 13, 9, 8, 6, 10, 7, 1, 24, 289, 2]",찌개,일상
6848375,"[63, 8, 4, 9, 21, 54, 3, 2]",빵,초스피드
6961639,"[123, 191, 146, 341, 1, 80, 2, 11]",국/탕,
6859613,"[118, 4, 9, 99, 14, 42, 10, 5, 12, 19]",밥/죽/떡,일상
6965962,"[46, 2, 4, 76, 129, 1, 13, 10, 6, 2]",김치/젓갈/장류,일상
2595625,"[5, 3, 48, 52, 172, 1, 11, 7, 65, 14, 4, 142, 114, 46, 5, 3, 48, 52, 172, 1, 11, 7]",메인반찬,
6901511,"[35, 16, 7, 3, 1, 270, 6]",김치/젓갈/장류,일상
6870477,"[75, 61, 9, 4, 12, 1, 5, 31, 322]",밑반찬,일상
6957073,"[22, 42, 15, 16, 5, 3, 7, 12]",밥/죽/떡,일상
6983958,"[230, 24, 20, 96, 6, 1, 33, 34]",밑반찬,일상
6491790,"[65, 30, 55, 6, 41, 10, 5, 7, 12]",밥/죽/떡,일상
6829815,"[173, 9, 72, 6, 66]",면/만두,일상
6844897,"[176, 8, 98, 4, 3, 21]",디저트,초스피드
6912776,"[28, 386, 321, 604, 5, 17, 1, 44, 10, 13, 44, 11, 7, 12]",밑반찬,일상
6887145,"[174, 12, 166, 15, 3, 19, 6]",메인반찬,술안주
1084212,"[101, 2, 27, 56, 4, 1, 115, 31, 2, 11]",면/만두,일상
6968964,"[49, 13, 25, 39, 16, 6]",밑반찬,일상
6892405,"[22, 130, 9, 15, 5, 10]",밥/죽/떡,초스피드
7009925,"[149, 82, 4, 9, 25, 13, 33, 55, 42, 3, 20, 64, 1, 17, 10, 11]",메인반찬,일상
4473266,"[149, 47, 4, 9, 1, 3, 10, 5, 153, 19, 16]",메인반찬,
6932512,"[15, 23, 142, 469, 14, 1, 94, 8, 2, 5, 16, 7, 68, 3, 5, 11]",밥/죽/떡,초스피드
6854763,"[170, 3, 282]",차/음료/술,일상
7009766,"[102, 41, 2, 2, 34, 33]",밑반찬,일상
6920687,"[62, 2, 24, 7, 34]",밑반찬,초스피드
6985790,"[78, 14, 95, 8, 66, 2, 72]",메인반찬,일상
6986019,"[149, 4, 8, 22, 137, 5, 48, 1, 2, 11]",밥/죽/떡,일상
6991030,"[36, 46, 9, 13, 10, 263, 18, 3, 5, 1, 34, 7]",밑반찬,일상
6893504,"[245, 52, 37, 6, 16, 5, 1, 48, 12]",밑반찬,일상
6985224,"[26, 73, 2, 143]",기타,일상
6853968,"[28, 21, 2]",디저트,술안주
6946903,[8],밑반찬,일상
7014776,"[202, 150, 116, 4, 2, 11, 86, 108, 265]",메인반찬,일상
6890230,"[313, 5, 6, 17, 3, 97, 13]",양념/소스/잼,술안주
6918886,"[8, 161, 14, 4, 9, 13, 25, 17, 2, 132, 3, 135, 7, 12]",밥/죽/떡,일상
6898656,"[237, 45, 58, 299, 4, 99, 23, 8]",국/탕,일상
6883310,"[32, 103, 8, 89, 66, 2]",메인반찬,일상
7000380,"[124, 61, 130, 54, 16, 19, 3, 6, 5]",기타,간식
6903681,"[183, 301, 4, 90, 99, 9, 1, 169, 8, 147, 10, 2, 175]",찌개,일상
6967125,"[74, 29, 29, 14, 193, 121, 79, 27]",양식,손님접대
6974495,"[81, 148, 79, 166, 182]",샐러드,일상
6913042,"[8, 75, 14, 4, 23, 25, 15, 31, 2, 7, 12, 54, 216]",밥/죽/떡,일상
4092225,"[247, 251, 140, 162, 16, 225, 3, 54, 43]",디저트,일상
6981965,"[61, 15, 1, 9, 13, 4, 3, 17, 5, 7, 12]",밑반찬,초스피드
6955034,"[49, 20, 10, 1, 50, 7, 45, 12]",밑반찬,일상
6959623,"[335, 42, 157, 47, 6, 24, 2, 7, 12]",밥/죽/떡,일상
6893737,"[28, 36, 4, 14, 206, 8, 75, 407, 2, 38, 37]",샐러드,일상
6964585,"[8, 180, 37, 83, 19, 163, 75, 98, 63]",빵,간식
6865853,"[8, 109, 2, 274]",밑반찬,일상
6926863,"[516, 66, 6, 8, 13, 25, 15, 33, 2, 20]",기타,일상
6993773,"[136, 41, 2, 20, 64, 1, 3, 43, 12]",김치/젓갈/장류,초스피드
6888918,"[360, 277, 53, 96, 16, 10, 2, 17, 257, 385, 23, 13, 40, 105, 11, 10, 1, 16, 35, 20, 6, 257, 385, 16, 10, 2]",국/탕,일상
6945117,"[132, 22, 7, 2, 118, 4, 37, 11]",밥/죽/떡,초스피드
6919252,"[56, 74, 2, 86, 11]",기타,술안주
6882823,"[132, 22, 75, 61, 133, 5, 20, 2, 12, 7]",밥/죽/떡,도시락
6504844,"[152, 181, 32, 35, 13, 25, 9, 2, 69]",국/탕,일상
6971079,"[180, 25, 1, 10, 3, 19, 20, 104, 7]",밑반찬,일상
6971236,"[85, 56, 152, 4, 13, 25, 9, 1, 17, 11, 5, 31, 19, 7, 57, 6, 15]",메인반찬,손님접대
6852757,"[4, 14, 61, 5, 1, 43, 10]",밑반찬,초스피드
6972430,"[28, 68, 4, 13, 15, 6, 10, 16, 5, 1, 3, 2]",찌개,일상
6875901,"[95, 2, 8, 66, 72]",밑반찬,일상
6880572,"[277, 221, 4, 9, 13, 55, 10, 5, 35, 17, 3, 48, 1, 40, 55]",메인반찬,일상
6944452,"[62, 55, 6, 68, 33, 9, 13, 10, 1, 3, 7, 5]",밥/죽/떡,일상
6954103,"[109, 191, 7, 24, 2]",국/탕,일상
6839362,"[51, 46, 4, 28, 13, 68, 10, 7, 1, 52, 35]",메인반찬,일상
7005705,"[28, 2, 11, 89, 6, 15]",디저트,일상
6913933,"[113, 49, 14, 4, 71, 38, 5, 19, 7, 12]",메인반찬,손님접대
6914966,"[191, 55, 41, 12, 7, 2, 86, 5]",밥/죽/떡,일상
6859674,"[88, 435, 125, 15]",디저트,초스피드
6930974,"[127, 9, 1, 161, 352]",면/만두,초스피드
6915031,"[143, 456, 44, 282]",차/음료/술,일상
6931012,"[81, 8, 15, 9, 15, 5, 31, 2, 38, 7, 34]",메인반찬,일상
6970321,"[673, 1, 5, 58, 15, 12, 19, 10]",밑반찬,일상
6930397,"[28, 4, 26, 21, 2]",양식,일상
6946658,"[127, 75, 8, 102, 23, 399, 15, 1, 9, 10, 35]",면/만두,일상
6982408,"[85, 4, 9, 43, 5, 10, 16, 3, 7, 1, 12]",메인반찬,일상
6925614,"[252, 8, 98, 2]",빵,초스피드
7013989,[88],기타,간식
6894460,"[118, 4, 9, 13, 71]",김치/젓갈/장류,초스피드
6843244,"[85, 46, 4, 14, 13, 25, 9, 3, 16, 10, 5, 1, 7, 6]",메인반찬,일상
1782495,"[56, 2]",디저트,일상
6805634,"[8, 56, 75, 22, 14, 51, 4, 31, 1, 21, 17, 38]",밥/죽/떡,일상
6980610,"[268, 12, 24, 1, 23]",밑반찬,일상
7012954,"[32, 8, 66, 14, 41, 20, 33, 33, 5, 50, 41, 104]",밑반찬,술안주
7015879,"[36, 1, 2, 18, 3, 12]",밑반찬,일상
6836583,"[285, 8, 26, 189, 2, 21, 128]",빵,간식
